 written on  7Jul2026 at 13:16:37 
         100
          21
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1
   -2    1    0   97   79    0.000459   -0.000005
   -2    1    0   98   79   -0.000112   -0.000007
   -2    1    0   99   79   -0.000013    0.000004
   -2    1    0  100   79    0.000092   -0.000003
   -2    1    0    1   80   -0.000074   -0.000001
   -2    1    0    2   80    0.000219    0.000002
   -2    1    0    3   80    0.000017   -0.000000
   -2    1    0    4   80    0.000001    0.000001
   -2    1    0    5   80    0.000129   -0.000000
   -2    1    0    6   80    0.000046    0.000002
   -2    1    0    7   80   -0.000219    0.000002
   -2    1    0    8   80    0.000260   -0.000000
   -2    1    0    9   80   -0.000405    0.000001
   -2    1    0   10   80   -0.000002   -0.000004
   -2    1    0   11   80    0.000249   -0.000003
   -2    1    0   12   80   -0.000071   -0.000004
   -2    1    0   13   80   -0.001011   -0.000004
   -2    1    0   14   80    0.000891    0.000001
   -2    1    0   15   80   -0.000995   -0.000005
   -2    1    0   16   80   -0.000144   -0.000001
   -2    1    0   17   80    0.000176    0.000004
   -2    1    0   18   80   -0.000042   -0.000001
   -2    1    0   19   80    0.000279   -0.000000
   -2    1    0   20   80   -0.000296    0.000002
   -2    1    0   21   80    0.000125    0.000000
   -2    1    0   22   80    0.000524   -0.000000
   -2    1    0   23   80   -0.000610    0.000000
   -2    1    0   24   80    0.000561    0.000001
   -2    1    0   25   80    0.000285    0.000001
   -2    1    0   26   80   -0.000265   -0.000001
   -2    1    0   27   80   -0.000298   -0.000002
   -2    1    0   28   80   -0.000193   -0.000001
   -2    1    0   29   80    0.000189    0.000002
   -2    1    0   30   80    0.000230    0.000000
   -2    1    0   31   80    0.000109    0.000001
   -2    1    0   32   80   -0.000042    0.000002
   -2    1    0   33   80   -0.000216    0.000002
   -2    1    0   34   80    0.000023   -0.000004
   -2    1    0   35   80   -0.000286   -0.000006
   -2    1    0   36   80    0.000358    0.000002
   -2    1    0   37   80   -0.000269    0.000000
   -2    1    0   38   80    0.000060   -0.000001
   -2    1    0   39   80    0.000122   -0.000002
   -2    1    0   40   80   -0.000194   -0.000002
   -2    1    0   41   80    0.000273    0.000002
   -2    1    0   42   80    0.000209    0.000001
   -2    1    0   43   80    0.000202   -0.000000
   -2    1    0   44   80   -0.000139   -0.000002
   -2    1    0   45   80    0.000081   -0.000001
   -2    1    0   46   80    0.000370   -0.000001
   -2    1    0   47   80   -0.000370    0.000001
   -2    1    0   48   80   -0.000337    0.000005
   -2    1    0   49   80   -0.000105   -0.000002
   -2    1    0   50   80    0.000064   -0.000001
   -2    1    0   51   80   -0.000413   -0.000001
   -2    1    0   52   80    0.000615    0.000001
   -2    1    0   53   80   -0.000162    0.000001
   -2    1    0   54   80   -0.000226   -0.000003
   -2    1    0   55   80    0.000087   -0.000001
   -2    1    0   56   80   -0.000008    0.000002
   -2    1    0   57   80    0.000002    0.000002
   -2    1    0   58   80    0.000239    0.000001
   -2    1    0   59   80    0.000064    0.000000
   -2    1    0   60   80    0.000050    0.000000
   -2    1    0   61   80    0.000045   -0.000000
   -2    1    0   62   80    0.000001   -0.000000
   -2    1    0   63   80    0.000001    0.000000
   -2    1    0   64   80   -0.000002    0.000000
   -2    1    0   65   80   -0.000001    0.000000
   -2    1    0   66   80    0.000074   -0.000000
   -2    1    0   67   80    0.000022    0.000000
   -2    1    0   68   80   -0.000061   -0.000000
   -2    1    0   69   80    0.000580    0.000001
   -2    1    0   70   80   -0.000076    0.000001
   -2    1    0   71   80    0.000483    0.000003
   -2    1    0   72   80   -0.000283   -0.000000
   -2    1    0   73   80    0.000566   -0.000001
   -2    1    0   74   80    0.000454   -0.000001
   -2    1    0   75   80    0.000037    0.000001
   -2    1    0   76   80    0.000734   -0.000001
   -2    1    0   77   80   -0.000503    0.000001
   -2    1    0   78   80    0.000240    0.000001
   -2    1    0   79   80   -0.000106    0.000000
   -2    1    0   80   80    0.000175   -0.000001
   -2    1    0   81   80    0.000292   -0.000008
   -2    1    0   82   80   -0.000293    0.000001
   -2    1    0   83   80    0.000167   -0.000005
   -2    1    0   84   80   -0.000050   -0.000001
   -2    1    0   85   80   -0.000242    0.000001
   -2    1    0   86   80   -0.000103    0.000004
   -2    1    0   87   80   -0.000321    0.000001
   -2    1    0   88   80    0.000036   -0.000002
   -2    1    0   89   80   -0.000813   -0.000002
   -2    1    0   90   80    0.000597    0.000023
   -2    1    0   91   80    0.000465   -0.000001
   -2    1    0   92   80    0.000346    0.000005
   -2    1    0   93   80   -0.000144   -0.000003
   -2    1    0   94   80    0.000293   -0.000001
   -2    1    0   95   80   -0.000226    0.000001
   -2    1    0   96   80    0.000027   -0.000002
   -2    1    0   97   80    0.000050   -0.000001
   -2    1    0   98   80   -0.001166   -0.000006
   -2    1    0   99   80   -0.000646    0.000003
   -2    1    0  100   80   -0.000169   -0.000000
   -2    1    0    1   81   -0.001420    0.000000
   -2    1    0    2   81   -0.000979    0.000005
   -2    1    0    3   81   -0.000286   -0.000002
   -2    1    0    4   81   -0.000555   -0.000002
   -2    1    0    5   81   -0.000318   -0.000008
   -2    1    0    6   81   -0.001236    0.000003
   -2    1    0    7   81   -0.001816    0.000016
   -2    1    0    8   81    0.002023    0.000002
   -2    1    0    9   81   -0.000503    0.000007
   -2    1    0   10   81   -0.000193    0.000001
   -2    1    0   11   81   -0.000250    0.000003
   -2    1    0   12   81    0.000030   -0.000000
   -2    1    0   13   81   -0.005593   -0.000088
   -2    1    0   14   81    0.002398    0.000022
   -2    1    0   15   81   -0.002235   -0.000071
   -2    1    0   16   81    0.000016   -0.000009
   -2    1    0   17   81    0.000838    0.000005
   -2    1    0   18   81   -0.000252   -0.000010
   -2    1    0   19   81    0.000977    0.000003
   -2    1    0   20   81    0.000021    0.000002
   -2    1    0   21   81    0.000917    0.000006
   -2    1    0   22   81   -0.001173   -0.000001
   -2    1    0   23   81    0.003030    0.000014
   -2    1    0   24   81    0.002271    0.000004
   -2    1    0   25   81    0.001591    0.000003
   -2    1    0   26   81    0.001174   -0.000004
   -2    1    0   27   81    0.000089   -0.000027
   -2    1    0   28   81   -0.000488   -0.000001
   -2    1    0   29   81    0.001209   -0.000000
   -2    1    0   30   81    0.001656    0.000006
   -2    1    0   31   81    0.000138    0.000000
   -2    1    0   32   81   -0.000568    0.000003
   -2    1    0   33   81    0.000023    0.000005
   -2    1    0   34   81   -0.008887   -0.000047
   -2    1    0   35   81   -0.002929   -0.000117
   -2    1    0   36   81    0.003149    0.000017
   -2    1    0   37   81    0.000798    0.000000
   -2    1    0   38   81   -0.000174    0.000021
   -2    1    0   39   81    0.000867   -0.000010
   -2    1    0   40   81    0.000051    0.000001
   -2    1    0   41   81    0.000098   -0.000002
   -2    1    0   42   81   -0.000042   -0.000000
   -2    1    0   43   81   -0.000244    0.000001
   -2    1    0   44   81    0.000389   -0.000000
   -2    1    0   45   81    0.000121   -0.000003
   -2    1    0   46   81    0.002370    0.000001
   -2    1    0   47   81   -0.001834   -0.000021
   -2    1    0   48   81    0.000187    0.000025
   -2    1    0   49   81   -0.000688    0.000000
   -2    1    0   50   81    0.000517   -0.000001
   -2    1    0   51   81   -0.000481    0.000001
   -2    1    0   52   81    0.000214   -0.000007
   -2    1    0   53   81   -0.000579    0.000002
   -2    1    0   54   81    0.000928    0.000015
   -2    1    0   55   81   -0.000491   -0.000002
   -2    1    0   56   81    0.000141    0.000006
   -2    1    0   57   81   -0.000274   -0.000006
   -2    1    0   58   81   -0.001824   -0.000002
   -2    1    0   59   81    0.000575   -0.000001
   -2    1    0   60   81    0.000671    0.000005
   -2    1    0   61   81   -0.000420    0.000001
   -2    1    0   62   81    0.000791   -0.000003
   -2    1    0   63   81    0.000670   -0.000006
   -2    1    0   64   81    0.000087   -0.000000
   -2    1    0   65   81   -0.000048    0.000000
   -2    1    0   66   81   -0.000135    0.000000
   -2    1    0   67   81    0.000074    0.000000
   -2    1    0   68   81    0.000140   -0.000000
   -2    1    0   69   81    0.000796   -0.000000
   -2    1    0   70   81   -0.000885   -0.000007
   -2    1    0   71   81   -0.000768    0.000005
   -2    1    0   72   81   -0.000111    0.000003
   -2    1    0   73   81   -0.001693   -0.000017
   -2    1    0   74   81   -0.004676    0.000037
   -2    1    0   75   81    0.001710   -0.000009
   -2    1    0   76   81    0.009163   -0.000023
   -2    1    0   77   81   -0.001298   -0.000008
   -2    1    0   78   81    0.001088    0.000017
   -2    1    0   79   81    0.000504    0.000016
   -2    1    0   80   81   -0.000613    0.000019
   -2    1    0   81   81   -0.000204    0.000005
   -2    1    0   82   81    0.000308   -0.000013
   -2    1    0   83   81   -0.000389    0.000012
   -2    1    0   84   81   -0.000961    0.000004
   -2    1    0   85   81   -0.002918    0.000010
   -2    1    0   86   81    0.000418    0.000016
   -2    1    0   87   81    0.000751    0.000001
   -2    1    0   88   81    0.002058    0.000008
   -2    1    0   89   81   -0.000721   -0.000004
   -2    1    0   90   81   -0.002537   -0.000081
   -2    1    0   91   81    0.001174   -0.000001
   -2    1    0   92   81   -0.000743   -0.000002
   -2    1    0   93   81    0.000564   -0.000000
   -2    1    0   94   81   -0.000630    0.000014
   -2    1    0   95   81   -0.000366   -0.000004
   -2    1    0   96   81   -0.000164   -0.000001
   -2    1    0   97   81   -0.002652    0.000000
   -2    1    0   98   81    0.004055    0.000026
   -2    1    0   99   81    0.000358    0.000014
   -2    1    0  100   81   -0.001703   -0.000002
   -2    1    0    1   82   -0.000488    0.000006
   -2    1    0    2   82   -0.000756    0.000008
   -2    1    0    3   82   -0.000693    0.000002
   -2    1    0    4   82   -0.000173    0.000007
   -2    1    0    5   82   -0.000906    0.000002
   -2    1    0    6   82    0.000086    0.000015
   -2    1    0    7   82   -0.000592    0.000004
   -2    1    0    8   82   -0.000403   -0.000002
   -2    1    0    9   82   -0.001071   -0.000015
   -2    1    0   10   82    0.000115    0.000002
   -2    1    0   11   82    0.000117    0.000005
   -2    1    0   12   82   -0.000017   -0.000002
   -2    1    0   13   82    0.001337    0.000041
   -2    1    0   14   82    0.001858   -0.000042
   -2    1    0   15   82   -0.000550   -0.000010
   -2    1    0   16   82    0.000316    0.000000
   -2    1    0   17   82   -0.000012   -0.000003
   -2    1    0   18   82    0.000474    0.000001
   -2    1    0   19   82    0.000752   -0.000010
   -2    1    0   20   82   -0.000719    0.000002
   -2    1    0   21   82    0.000254   -0.000002
   -2    1    0   22   82   -0.000396    0.000003
   -2    1    0   23   82   -0.002402   -0.000039
   -2    1    0   24   82    0.000956   -0.000006
   -2    1    0   25   82   -0.000093   -0.000016
   -2    1    0   26   82   -0.002761   -0.000005
   -2    1    0   27   82    0.001098   -0.000001
   -2    1    0   28   82    0.000050    0.000009
   -2    1    0   29   82    0.001789   -0.000013
   -2    1    0   30   82    0.000935   -0.000008
   -2    1    0   31   82    0.000111    0.000001
   -2    1    0   32   82   -0.000024    0.000001
   -2    1    0   33   82   -0.000006   -0.000004
   -2    1    0   34   82   -0.002784    0.000031
   -2    1    0   35   82    0.000373   -0.000003
   -2    1    0   36   82    0.000204   -0.000031
   -2    1    0   37   82   -0.001101   -0.000006
   -2    1    0   38   82    0.001054   -0.000006
   -2    1    0   39   82   -0.000002    0.000012
   -2    1    0   40   82    0.000188    0.000003
   -2    1    0   41   82   -0.000101   -0.000001
   -2    1    0   42   82   -0.000561   -0.000002
   -2    1    0   43   82   -0.000009    0.000002
   -2    1    0   44   82   -0.000279   -0.000004
   -2    1    0   45   82    0.000276   -0.000005
   -2    1    0   46   82    0.001593   -0.000008
   -2    1    0   47   82   -0.000382    0.000004
   -2    1    0   48   82   -0.000958   -0.000003
   -2    1    0   49   82   -0.000084   -0.000001
   -2    1    0   50   82   -0.000093   -0.000005
   -2    1    0   51   82    0.000101    0.000000
   -2    1    0   52   82    0.000336   -0.000000
   -2    1    0   53   82   -0.000122    0.000002
   -2    1    0   54   82   -0.001853   -0.000012
   -2    1    0   55   82   -0.000100    0.000000
   -2    1    0   56   82    0.000006    0.000004
   -2    1    0   57   82    0.000218   -0.000001
   -2    1    0   58   82   -0.000292    0.000024
   -2    1    0   59   82    0.000041   -0.000001
   -2    1    0   60   82   -0.000095    0.000002
   -2    1    0   61   82    0.000134    0.000002
   -2    1    0   62   82    0.000408   -0.000003
   -2    1    0   63   82    0.000079   -0.000001
   -2    1    0   64   82    0.000023   -0.000001
   -2    1    0   65   82   -0.000033   -0.000001
   -2    1    0   66   82   -0.000064    0.000001
   -2    1    0   67   82   -0.000049   -0.000002
   -2    1    0   68   82    0.000039   -0.000001
   -2    1    0   69   82    0.001110   -0.000004
   -2    1    0   70   82   -0.000561    0.000002
   -2    1    0   71   82   -0.000807    0.000002
   -2    1    0   72   82    0.000222   -0.000006
   -2    1    0   73   82   -0.000511    0.000015
   -2    1    0   74   82   -0.001225    0.000026
   -2    1    0   75   82    0.000160   -0.000005
   -2    1    0   76   82    0.001161   -0.000053
   -2    1    0   77   82   -0.000160    0.000002
   -2    1    0   78   82    0.000006    0.000006
   -2    1    0   79   82   -0.001568   -0.000005
   -2    1    0   80   82    0.000072    0.000011
   -2    1    0   81   82   -0.000290    0.000003
   -2    1    0   82   82    0.000337   -0.000005
   -2    1    0   83   82   -0.000435    0.000009
   -2    1    0   84   82   -0.000545    0.000009
   -2    1    0   85   82    0.001735    0.000018
   -2    1    0   86   82   -0.001012    0.000035
   -2    1    0   87   82   -0.000831   -0.000011
   -2    1    0   88   82    0.000924   -0.000002
   -2    1    0   89   82    0.000173    0.000002
   -2    1    0   90   82   -0.000914   -0.000025
   -2    1    0   91   82    0.000035   -0.000008
   -2    1    0   92   82   -0.000256    0.000005
   -2    1    0   93   82    0.000181   -0.000001
   -2    1    0   94   82   -0.000579    0.000006
   -2    1    0   95   82   -0.000032   -0.000002
   -2    1    0   96   82    0.000100    0.000002
   -2    1    0   97   82    0.000728    0.000008
   -2    1    0   98   82    0.000226   -0.000018
   -2    1    0   99   82   -0.000944   -0.000015
   -2    1    0  100   82   -0.001387    0.000007
   -2    1    0    1   83   -0.000404    0.000000
   -2    1    0    2   83   -0.000777   -0.000000
   -2    1    0    3   83   -0.000124   -0.000002
   -2    1    0    4   83   -0.000545   -0.000011
   -2    1    0    5   83   -0.000480   -0.000015
   -2    1    0    6   83   -0.000880   -0.000012
   -2    1    0    7   83   -0.000664    0.000009
   -2    1    0    8   83    0.000317    0.000005
   -2    1    0    9   83   -0.000903    0.000029
   -2    1    0   10   83   -0.000025    0.000002
   -2    1    0   11   83   -0.000312   -0.000001
   -2    1    0   12   83    0.000276    0.000005
   -2    1    0   13   83   -0.000697   -0.000064
   -2    1    0   14   83   -0.000251    0.000039
   -2    1    0   15   83    0.000107    0.000010
   -2    1    0   16   83    0.000166   -0.000006
   -2    1    0   17   83   -0.000214   -0.000004
   -2    1    0   18   83    0.000104   -0.000003
   -2    1    0   19   83   -0.000049    0.000008
   -2    1    0   20   83    0.001205   -0.000006
   -2    1    0   21   83    0.000058    0.000000
   -2    1    0   22   83    0.000119    0.000006
   -2    1    0   23   83    0.002858    0.000069
   -2    1    0   24   83   -0.000769   -0.000000
   -2    1    0   25   83    0.001706    0.000018
   -2    1    0   26   83    0.000035   -0.000012
   -2    1    0   27   83    0.000589    0.000019
   -2    1    0   28   83   -0.000135   -0.000006
   -2    1    0   29   83   -0.000120    0.000013
   -2    1    0   30   83    0.000430   -0.000007
   -2    1    0   31   83   -0.000039   -0.000003
   -2    1    0   32   83   -0.000061    0.000005
   -2    1    0   33   83    0.000350    0.000006
   -2    1    0   34   83    0.001343    0.000052
   -2    1    0   35   83    0.002137    0.000025
   -2    1    0   36   83   -0.002549    0.000023
   -2    1    0   37   83    0.000743    0.000005
   -2    1    0   38   83   -0.000179    0.000015
   -2    1    0   39   83   -0.000384   -0.000018
   -2    1    0   40   83   -0.000352   -0.000006
   -2    1    0   41   83   -0.000163    0.000002
   -2    1    0   42   83    0.000453    0.000003
   -2    1    0   43   83   -0.000004    0.000003
   -2    1    0   44   83    0.000327    0.000001
   -2    1    0   45   83   -0.000030   -0.000002
   -2    1    0   46   83    0.000092   -0.000016
   -2    1    0   47   83    0.000848   -0.000001
   -2    1    0   48   83   -0.000457   -0.000001
   -2    1    0   49   83    0.000301    0.000009
   -2    1    0   50   83    0.000101    0.000000
   -2    1    0   51   83   -0.000419    0.000005
   -2    1    0   52   83    0.000139   -0.000002
   -2    1    0   53   83   -0.000068    0.000007
   -2    1    0   54   83    0.000310    0.000017
   -2    1    0   55   83    0.000219    0.000008
   -2    1    0   56   83   -0.000573   -0.000004
   -2    1    0   57   83    0.000692   -0.000001
   -2    1    0   58   83   -0.002240    0.000004
   -2    1    0   59   83    0.000104   -0.000004
   -2    1    0   60   83   -0.000103   -0.000005
   -2    1    0   61   83   -0.000548   -0.000002
   -2    1    0   62   83   -0.000066   -0.000006
   -2    1    0   63   83    0.000368   -0.000004
   -2    1    0   64   83    0.000027   -0.000000
   -2    1    0   65   83    0.000002   -0.000000
   -2    1    0   66   83   -0.000028    0.000000
   -2    1    0   67   83    0.000062    0.000001
   -2    1    0   68   83    0.000067   -0.000000
   -2    1    0   69   83    0.000617    0.000008
   -2    1    0   70   83   -0.000046   -0.000002
   -2    1    0   71   83   -0.000378   -0.000003
   -2    1    0   72   83    0.000175    0.000008
   -2    1    0   73   83   -0.001228   -0.000028
   -2    1    0   74   83   -0.001945    0.000016
   -2    1    0   75   83    0.000179   -0.000029
   -2    1    0   76   83    0.003737    0.000013
   -2    1    0   77   83    0.001263   -0.000004
   -2    1    0   78   83   -0.001460   -0.000005
   -2    1    0   79   83   -0.000119    0.000006
   -2    1    0   80   83   -0.001623   -0.000004
   -2    1    0   81   83   -0.000054    0.000010
   -2    1    0   82   83   -0.000157   -0.000007
   -2    1    0   83   83   -0.000474    0.000005
   -2    1    0   84   83    0.000092    0.000002
   -2    1    0   85   83   -0.000678    0.000004
   -2    1    0   86   83    0.000392   -0.000012
   -2    1    0   87   83    0.000262   -0.000002
   -2    1    0   88   83    0.000208   -0.000005
   -2    1    0   89   83   -0.000075   -0.000008
   -2    1    0   90   83   -0.001125   -0.000041
   -2    1    0   91   83    0.000538    0.000014
   -2    1    0   92   83   -0.000484   -0.000006
   -2    1    0   93   83   -0.000282   -0.000002
   -2    1    0   94   83    0.000125    0.000012
   -2    1    0   95   83    0.000236   -0.000006
   -2    1    0   96   83    0.000112    0.000001
   -2    1    0   97   83   -0.000465    0.000004
   -2    1    0   98   83   -0.000730   -0.000002
   -2    1    0   99   83    0.001039    0.000018
   -2    1    0  100   83   -0.000365   -0.000000
   -2    1    0    1   84   -0.000288    0.000003
   -2    1    0    2   84    0.000512   -0.000001
   -2    1    0    3   84    0.000144    0.000001
   -2    1    0    4   84   -0.000067   -0.000003
   -2    1    0    5   84   -0.000085   -0.000006
   -2    1    0    6   84   -0.000505   -0.000007
   -2    1    0    7   84   -0.000046    0.000016
   -2    1    0    8   84    0.000472   -0.000015
   -2    1    0    9   84   -0.000172    0.000004
   -2    1    0   10   84   -0.000307   -0.000000
   -2    1    0   11   84   -0.000158    0.000002
   -2    1    0   12   84   -0.000306   -0.000000
   -2    1    0   13   84   -0.000148   -0.000020
   -2    1    0   14   84   -0.001140    0.000021
   -2    1    0   15   84    0.000513    0.000008
   -2    1    0   16   84    0.000573    0.000004
   -2    1    0   17   84   -0.000234   -0.000004
   -2    1    0   18   84    0.000103    0.000004
   -2    1    0   19   84   -0.000389    0.000002
   -2    1    0   20   84    0.001270    0.000001
   -2    1    0   21   84   -0.000597   -0.000007
   -2    1    0   22   84   -0.001437    0.000000
   -2    1    0   23   84    0.001667    0.000026
   -2    1    0   24   84   -0.001011   -0.000002
   -2    1    0   25   84   -0.000246    0.000005
   -2    1    0   26   84    0.000907   -0.000001
   -2    1    0   27   84   -0.001851   -0.000006
   -2    1    0   28   84    0.000285   -0.000005
   -2    1    0   29   84   -0.000747   -0.000002
   -2    1    0   30   84   -0.000253   -0.000006
   -2    1    0   31   84    0.000037    0.000000
   -2    1    0   32   84   -0.000228    0.000002
   -2    1    0   33   84   -0.000271   -0.000005
   -2    1    0   34   84    0.000166    0.000050
   -2    1    0   35   84    0.000644    0.000035
   -2    1    0   36   84   -0.000555    0.000005
   -2    1    0   37   84    0.000729   -0.000004
   -2    1    0   38   84   -0.000498    0.000013
   -2    1    0   39   84   -0.000125   -0.000017
   -2    1    0   40   84    0.000090   -0.000000
   -2    1    0   41   84   -0.000199    0.000001
   -2    1    0   42   84    0.000263    0.000003
   -2    1    0   43   84   -0.000186   -0.000001
   -2    1    0   44   84    0.000062   -0.000003
   -2    1    0   45   84   -0.000237    0.000002
   -2    1    0   46   84   -0.000337   -0.000010
   -2    1    0   47   84    0.000714    0.000008
   -2    1    0   48   84   -0.000107   -0.000006
   -2    1    0   49   84   -0.000999   -0.000002
   -2    1    0   50   84   -0.000513   -0.000004
   -2    1    0   51   84    0.000147   -0.000000
   -2    1    0   52   84   -0.000639    0.000001
   -2    1    0   53   84    0.000000   -0.000007
   -2    1    0   54   84   -0.000068    0.000004
   -2    1    0   55   84   -0.000625    0.000007
   -2    1    0   56   84    0.000583   -0.000005
   -2    1    0   57   84    0.000285   -0.000001
   -2    1    0   58   84    0.001101   -0.000009
   -2    1    0   59   84   -0.000043   -0.000005
   -2    1    0   60   84    0.000140   -0.000004
   -2    1    0   61   84    0.000044    0.000004
   -2    1    0   62   84    0.000096   -0.000004
   -2    1    0   63   84   -0.000051   -0.000007
   -2    1    0   64   84    0.000040   -0.000000
   -2    1    0   65   84    0.000013    0.000001
   -2    1    0   66   84   -0.000035    0.000001
   -2    1    0   67   84   -0.000006    0.000001
   -2    1    0   68   84    0.000009   -0.000000
   -2    1    0   69   84   -0.000910    0.000002
   -2    1    0   70   84   -0.000135   -0.000003
   -2    1    0   71   84   -0.000102   -0.000001
   -2    1    0   72   84    0.000194    0.000007
   -2    1    0   73   84   -0.000377   -0.000012
   -2    1    0   74   84   -0.000994    0.000021
   -2    1    0   75   84    0.000388   -0.000013
   -2    1    0   76   84   -0.000572   -0.000013
   -2    1    0   77   84    0.000016    0.000018
   -2    1    0   78   84    0.000957   -0.000008
   -2    1    0   79   84    0.001070    0.000012
   -2    1    0   80   84    0.000765    0.000007
   -2    1    0   81   84   -0.000580    0.000002
   -2    1    0   82   84    0.000116   -0.000004
   -2    1    0   83   84   -0.000138    0.000002
   -2    1    0   84   84    0.000618    0.000007
   -2    1    0   85   84   -0.000616    0.000001
   -2    1    0   86   84    0.000253   -0.000014
   -2    1    0   87   84   -0.000011    0.000003
   -2    1    0   88   84    0.000140   -0.000002
   -2    1    0   89   84   -0.000348   -0.000008
   -2    1    0   90   84   -0.000770   -0.000017
   -2    1    0   91   84    0.000179    0.000002
   -2    1    0   92   84    0.000247   -0.000001
   -2    1    0   93   84   -0.000034   -0.000001
   -2    1    0   94   84   -0.000002    0.000003
   -2    1    0   95   84   -0.000402   -0.000005
   -2    1    0   96   84   -0.000280   -0.000002
   -2    1    0   97   84   -0.002061    0.000010
   -2    1    0   98   84    0.000984   -0.000006
   -2    1    0   99   84   -0.000580    0.000007
   -2    1    0  100   84    0.000336    0.000000
   -2    1    0    1   85   -0.000271    0.000000
   -2    1    0    2   85    0.000066   -0.000001
   -2    1    0    3   85   -0.000174    0.000000
   -2    1    0    4   85   -0.000051    0.000000
   -2    1    0    5   85   -0.000183   -0.000001
   -2    1    0    6   85   -0.000112    0.000003
   -2    1    0    7   85    0.000109   -0.000000
   -2    1    0    8   85   -0.000558   -0.000002
   -2    1    0    9   85   -0.000162    0.000002
   -2    1    0   10   85   -0.000207    0.000000
   -2    1    0   11   85    0.000003    0.000001
   -2    1    0   12   85   -0.000197   -0.000001
   -2    1    0   13   85   -0.002418   -0.000010
   -2    1    0   14   85    0.002304    0.000001
   -2    1    0   15   85   -0.001414   -0.000013
   -2    1    0   16   85   -0.000028    0.000001
   -2    1    0   17   85    0.000467   -0.000005
   -2    1    0   18   85   -0.000218   -0.000002
   -2    1    0   19   85    0.000346   -0.000000
   -2    1    0   20   85   -0.000375    0.000001
   -2    1    0   21   85    0.000210    0.000001
   -2    1    0   22   85    0.000746   -0.000001
   -2    1    0   23   85   -0.000490    0.000008
   -2    1    0   24   85    0.000455    0.000002
   -2    1    0   25   85   -0.000057    0.000002
   -2    1    0   26   85   -0.000618    0.000002
   -2    1    0   27   85    0.000036   -0.000001
   -2    1    0   28   85    0.000120    0.000001
   -2    1    0   29   85   -0.000073   -0.000000
   -2    1    0   30   85   -0.000045   -0.000002
   -2    1    0   31   85   -0.000154   -0.000001
   -2    1    0   32   85   -0.000144    0.000003
   -2    1    0   33   85    0.000048   -0.000000
   -2    1    0   34   85    0.000163    0.000007
   -2    1    0   35   85   -0.000672    0.000006
   -2    1    0   36   85   -0.000501    0.000002
   -2    1    0   37   85   -0.000601    0.000001
   -2    1    0   38   85    0.001342    0.000000
   -2    1    0   39   85   -0.000171    0.000002
   -2    1    0   40   85   -0.000031    0.000000
   -2    1    0   41   85    0.000180   -0.000000
   -2    1    0   42   85    0.000009   -0.000000
   -2    1    0   43   85   -0.000008    0.000000
   -2    1    0   44   85   -0.000023   -0.000001
   -2    1    0   45   85   -0.000032    0.000001
   -2    1    0   46   85    0.001150   -0.000008
   -2    1    0   47   85   -0.000461    0.000004
   -2    1    0   48   85   -0.001111    0.000008
   -2    1    0   49   85    0.000166    0.000003
   -2    1    0   50   85   -0.000357   -0.000001
   -2    1    0   51   85   -0.000053   -0.000001
   -2    1    0   52   85    0.000640    0.000002
   -2    1    0   53   85    0.000081    0.000003
   -2    1    0   54   85   -0.000373    0.000004
   -2    1    0   55   85   -0.000134   -0.000004
   -2    1    0   56   85    0.000281    0.000001
   -2    1    0   57   85    0.000062    0.000001
   -2    1    0   58   85   -0.000005    0.000001
   -2    1    0   59   85   -0.000069    0.000001
   -2    1    0   60   85    0.000026    0.000000
   -2    1    0   61   85    0.000021   -0.000000
   -2    1    0   62   85    0.000032    0.000001
   -2    1    0   63   85   -0.000251   -0.000000
   -2    1    0   64   85    0.000008   -0.000000
   -2    1    0   65   85   -0.000030    0.000000
   -2    1    0   66   85   -0.000046    0.000000
   -2    1    0   67   85   -0.000049    0.000000
   -2    1    0   68   85    0.000030   -0.000000
   -2    1    0   69   85    0.000318    0.000001
   -2    1    0   70   85   -0.000042   -0.000000
   -2    1    0   71   85   -0.000045   -0.000001
   -2    1    0   72   85    0.000031    0.000000
   -2    1    0   73   85    0.000148    0.000001
   -2    1    0   74   85   -0.000041   -0.000002
   -2    1    0   75   85   -0.000263   -0.000003
   -2    1    0   76   85    0.000704   -0.000007
   -2    1    0   77   85   -0.000204    0.000002
   -2    1    0   78   85    0.000094    0.000001
   -2    1    0   79   85   -0.000505   -0.000007
   -2    1    0   80   85    0.000790    0.000000
   -2    1    0   81   85   -0.000798   -0.000001
   -2    1    0   82   85    0.000518   -0.000009
   -2    1    0   83   85   -0.000539    0.000002
   -2    1    0   84   85   -0.000789    0.000004
   -2    1    0   85   85    0.000343   -0.000003
   -2    1    0   86   85   -0.000551    0.000018
   -2    1    0   87   85   -0.000290    0.000003
   -2    1    0   88   85    0.000801    0.000001
   -2    1    0   89   85   -0.000346    0.000002
   -2    1    0   90   85   -0.000218   -0.000012
   -2    1    0   91   85    0.000003   -0.000001
   -2    1    0   92   85    0.000105    0.000001
   -2    1    0   93   85    0.000341   -0.000006
   -2    1    0   94   85   -0.000110    0.000002
   -2    1    0   95   85   -0.000185    0.000007
   -2    1    0   96   85   -0.000093    0.000001
   -2    1    0   97   85    0.000976    0.000004
   -2    1    0   98   85   -0.000113    0.000014
   -2    1    0   99   85   -0.001912    0.000011
   -2    1    0  100   85   -0.000036   -0.000003
   -2    1    0    1   86   -0.000142   -0.000005
